location,datetime,tempmax,humidity,solarradiation
padukka,2022-05-10,30.9,71.0,876.0
padukka,2022-05-11,30.4,67.0,900.0
padukka,2022-05-12,27.0,83.0,521.0
padukka,2022-05-13,27.6,84.0,524.0
padukka,2022-05-14,26.8,89.0,444.0
padukka,2022-05-15,27.2,85.0,307.0
padukka,2022-05-16,29.1,73.0,768.0
padukka,2022-05-17,28.6,80.0,657.0
padukka,2022-05-18,29.6,74.0,751.0
padukka,2022-05-19,29.5,74.0,751.0
padukka,2022-05-20,29.6,72.0,666.0
padukka,2022-05-21,29.3,77.0,719.0
padukka,2022-05-22,29.0,76.0,670.0
padukka,2022-05-23,28.4,79.0,526.0
padukka,2022-05-24,26.0,88.0,366.0
padukka,2022-05-25,28.9,76.0,698.0
padukka,2022-05-26,27.6,82.0,495.0
padukka,2022-05-27,28.1,78.0,683.0
padukka,2022-05-28,28.2,78.0,560.0
padukka,2022-05-29,28.1,76.0,740.0
padukka,2022-05-30,26.8,83.0,338.0
padukka,2022-05-31,25.5,88.0,198.0
padukka,2022-06-01,26.7,87.0,270.0
padukka,2022-06-02,28.4,79.0,688.0
padukka,2022-06-03,27.6,79.0,516.0
padukka,2022-06-04,28.2,78.0,550.0
padukka,2022-06-05,28.8,76.0,805.0
padukka,2022-06-06,28.8,75.0,739.0
padukka,2022-06-07,27.7,81.0,545.0
padukka,2022-06-08,29.3,71.0,861.0
padukka,2022-06-09,28.8,74.0,746.0
padukka,2022-06-10,29.3,67.0,881.0
padukka,2022-06-11,28.6,73.0,771.0
padukka,2022-06-12,28.3,75.0,513.0
padukka,2022-06-13,29.4,72.0,710.0
padukka,2022-06-14,29.5,72.0,801.0
padukka,2022-06-15,26.9,86.0,434.0
padukka,2022-06-16,27.9,80.0,507.0
padukka,2022-06-17,29.2,73.0,691.0
padukka,2022-06-18,28.6,76.0,801.0
padukka,2022-06-19,28.6,76.0,676.0
padukka,2022-06-20,28.1,79.0,574.0
padukka,2022-06-21,28.5,76.0,483.0
padukka,2022-06-22,28.5,76.0,663.0
padukka,2022-06-23,28.8,71.0,684.0
padukka,2022-06-24,27.5,82.0,705.0
padukka,2022-06-25,28.6,75.0,818.0
padukka,2022-06-26,29.6,71.0,849.0
padukka,2022-06-27,29.6,71.0,885.0
padukka,2022-06-28,29.4,73.0,777.0
padukka,2022-06-29,28.8,72.0,703.0
padukka,2022-06-30,27.9,82.0,594.0
padukka,2022-07-01,29.5,71.0,877.0
padukka,2022-07-02,29.9,66.0,785.0
padukka,2022-07-03,27.5,75.0,552.0
padukka,2022-07-04,29.4,68.0,861.0
padukka,2022-07-05,29.5,70.0,912.0
padukka,2022-07-06,29.1,70.0,862.0
padukka,2022-07-07,28.1,76.0,597.0
padukka,2022-07-08,29.0,70.0,885.0
padukka,2022-07-09,28.7,72.0,642.0
padukka,2022-07-10,28.5,67.0,603.0
padukka,2022-07-11,29.0,68.0,678.0
padukka,2022-07-12,28.8,76.0,831.0
padukka,2022-07-13,29.0,70.0,746.0
padukka,2022-07-14,29.3,68.0,871.0
padukka,2022-07-15,29.5,66.0,820.0
padukka,2022-07-16,29.5,69.0,825.0
padukka,2022-07-17,29.6,71.0,819.0
padukka,2022-07-18,28.5,77.0,644.0
padukka,2022-07-19,30.7,67.0,774.0
padukka,2022-07-20,28.2,76.0,571.0
padukka,2022-07-21,28.5,78.0,555.0
padukka,2022-07-22,27.6,78.0,529.0
padukka,2022-07-23,27.6,80.0,543.0
padukka,2022-07-24,28.7,71.0,792.0
padukka,2022-07-25,29.0,72.0,876.0
padukka,2022-07-26,29.7,71.0,898.0
padukka,2022-07-27,30.2,69.0,690.0
padukka,2022-07-28,28.6,73.0,704.0
padukka,2022-07-29,28.2,75.0,442.0
padukka,2022-07-30,29.2,70.0,765.0
padukka,2022-07-31,28.8,75.0,791.0
padukka,2022-08-01,26.2,89.0,346.0
padukka,2022-08-02,27.5,80.0,727.0
padukka,2022-08-03,26.3,85.0,406.0
padukka,2022-08-04,26.9,79.0,462.0
padukka,2022-08-05,28.5,74.0,808.0
padukka,2022-08-06,28.6,75.0,856.0
padukka,2022-08-07,28.5,71.0,857.0
padukka,2022-08-08,28.9,68.0,875.0
padukka,2022-08-09,29.0,69.0,910.0
padukka,2022-08-10,29.4,66.0,934.0
padukka,2022-08-11,29.7,68.0,892.0
padukka,2022-08-12,29.3,75.0,765.0
padukka,2022-08-13,29.4,71.0,860.0
padukka,2022-08-14,29.1,70.0,852.0
padukka,2022-08-15,30.4,65.0,786.0
padukka,2022-08-16,29.2,71.0,877.0
padukka,2022-08-17,29.4,67.0,896.0
padukka,2022-08-18,28.9,70.0,863.0
padukka,2022-08-19,28.9,72.0,757.0
padukka,2022-08-20,28.5,76.0,705.0
padukka,2022-08-21,28.9,74.0,837.0
padukka,2022-08-22,27.8,75.0,662.0
padukka,2022-08-23,28.1,77.0,631.0
padukka,2022-08-24,28.5,74.0,789.0
padukka,2022-08-25,28.5,67.0,874.0
padukka,2022-08-26,27.1,79.0,322.0
padukka,2022-08-27,28.3,74.0,880.0
padukka,2022-08-28,28.2,75.0,828.0
padukka,2022-08-29,28.0,77.0,664.0
padukka,2022-08-30,27.5,82.0,651.0
padukka,2022-08-31,25.2,88.0,198.0
padukka,2022-09-01,27.0,77.0,582.0
padukka,2022-09-02,28.1,73.0,548.0
padukka,2022-09-03,27.8,75.0,536.0
padukka,2022-09-04,28.5,76.0,885.0
padukka,2022-09-05,27.0,83.0,521.0
padukka,2022-09-06,28.1,77.0,849.0
padukka,2022-09-07,28.3,75.0,825.0
padukka,2022-09-08,28.9,72.0,919.0
padukka,2022-09-09,28.9,71.0,894.0
padukka,2022-09-10,29.0,71.0,928.0
padukka,2022-09-11,29.0,72.0,886.0
padukka,2022-09-12,29.2,69.0,948.0
padukka,2022-09-13,29.0,71.0,825.0
padukka,2022-09-14,28.5,73.0,645.0
padukka,2022-09-15,29.0,73.0,867.0
padukka,2022-09-16,29.0,69.0,923.0
padukka,2022-09-17,28.8,69.0,886.0
padukka,2022-09-18,28.4,75.0,911.0
padukka,2022-09-19,28.4,75.0,626.0
padukka,2022-09-20,29.3,72.0,842.0
padukka,2022-09-21,29.4,72.0,848.0
padukka,2022-09-22,29.5,69.0,899.0
padukka,2022-09-23,29.9,68.0,892.0
padukka,2022-09-24,29.5,69.0,789.0
padukka,2022-09-25,30.0,67.0,917.0
padukka,2022-09-26,27.0,79.0,230.0
padukka,2022-09-27,29.5,67.0,894.0
padukka,2022-09-28,29.1,67.0,783.0
padukka,2022-09-29,29.0,69.0,796.0
padukka,2022-09-30,28.7,70.0,860.0
padukka,2022-10-01,27.5,77.0,803.0
padukka,2022-10-02,28.0,78.0,667.0
padukka,2022-10-03,28.2,76.0,771.0
padukka,2022-10-04,28.1,74.0,678.0
padukka,2022-10-05,28.5,73.0,606.0
padukka,2022-10-06,28.6,74.0,715.0
padukka,2022-10-07,28.6,74.0,779.0
padukka,2022-10-08,28.9,69.0,922.0
padukka,2022-10-09,29.5,65.0,852.0
padukka,2022-10-10,29.5,71.0,860.0
padukka,2022-10-11,29.0,73.0,744.0
padukka,2022-10-12,28.4,76.0,803.0
padukka,2022-10-13,27.0,80.0,594.0
padukka,2022-10-14,26.3,84.0,471.0
padukka,2022-10-15,26.2,86.0,532.0
padukka,2022-10-16,27.4,78.0,535.0
padukka,2022-10-17,28.0,80.0,883.0
padukka,2022-10-18,26.5,84.0,375.0
padukka,2022-10-19,27.3,82.0,478.0
padukka,2022-10-20,27.6,80.0,507.0
padukka,2022-10-21,24.9,95.0,178.0
padukka,2022-10-22,28.1,77.0,452.0
padukka,2022-10-23,27.0,83.0,522.0
padukka,2022-10-24,27.3,81.0,728.0
padukka,2022-10-25,28.3,76.0,546.0
padukka,2022-10-26,29.5,72.0,761.0
padukka,2022-10-27,30.0,60.0,873.0
padukka,2022-10-28,31.3,51.0,970.0
padukka,2022-10-29,29.9,67.0,827.0
padukka,2022-10-30,30.0,69.0,827.0
padukka,2022-10-31,30.8,68.0,910.0
padukka,2022-11-01,25.5,89.0,237.0
padukka,2022-11-02,29.3,71.0,805.0
padukka,2022-11-03,28.2,74.0,414.0
padukka,2022-11-04,27.6,78.0,707.0
padukka,2022-11-05,27.1,86.0,710.0
padukka,2022-11-06,29.4,72.0,666.0
padukka,2022-11-07,29.7,66.0,863.0
padukka,2022-11-08,29.1,72.0,725.0
padukka,2022-11-09,29.5,73.0,733.0
padukka,2022-11-10,29.4,66.0,674.0
padukka,2022-11-11,28.2,69.0,751.0
padukka,2022-11-12,27.9,76.0,551.0
padukka,2022-11-13,28.0,81.0,589.0
padukka,2022-11-14,29.0,74.0,759.0
padukka,2022-11-15,29.5,71.0,816.0
padukka,2022-11-16,30.4,59.0,817.0
padukka,2022-11-17,30.1,56.0,918.0
padukka,2022-11-18,29.8,57.0,855.0
padukka,2022-11-19,28.4,68.0,766.0
padukka,2022-11-20,29.2,64.0,715.0
padukka,2022-11-21,29.7,60.0,897.0
padukka,2022-11-22,29.4,66.0,842.0
padukka,2022-11-23,29.2,65.0,796.0
padukka,2022-11-24,29.6,62.0,829.0
padukka,2022-11-25,29.9,62.0,820.0
padukka,2022-11-26,29.5,67.0,677.0
padukka,2022-11-27,30.4,66.0,815.0
padukka,2022-11-28,30.5,60.0,831.0
padukka,2022-11-29,30.6,59.0,842.0
padukka,2022-11-30,31.4,54.0,745.0
padukka,2022-12-01,30.9,57.0,825.0
padukka,2022-12-02,30.2,65.0,730.0
padukka,2022-12-03,29.5,71.0,815.0
padukka,2022-12-04,28.5,74.0,657.0
padukka,2022-12-05,30.2,68.0,809.0
padukka,2022-12-06,29.9,62.0,694.0
padukka,2022-12-07,27.2,73.0,341.0
padukka,2022-12-08,27.0,75.0,425.0
padukka,2022-12-09,27.9,64.0,583.0
padukka,2022-12-10,26.4,82.0,532.0
padukka,2022-12-11,29.0,69.0,798.0
padukka,2022-12-12,28.9,68.0,773.0
padukka,2022-12-13,29.0,67.0,718.0
padukka,2022-12-14,30.1,59.0,810.0
padukka,2022-12-15,30.4,57.0,808.0
padukka,2022-12-16,29.9,61.0,820.0
padukka,2022-12-17,30.4,55.0,786.0
padukka,2022-12-18,27.9,69.0,643.0
padukka,2022-12-19,26.9,80.0,571.0
padukka,2022-12-20,30.0,65.0,744.0
padukka,2022-12-21,29.4,73.0,552.0
padukka,2022-12-22,29.2,71.0,849.0
padukka,2022-12-23,29.1,65.0,822.0
padukka,2022-12-24,28.6,74.0,645.0
padukka,2022-12-25,25.0,90.0,275.0
padukka,2022-12-26,28.6,69.0,759.0
padukka,2022-12-27,30.6,55.0,793.0
padukka,2022-12-28,29.3,72.0,685.0
padukka,2022-12-29,29.8,66.0,806.0
padukka,2022-12-30,29.4,65.0,806.0
padukka,2022-12-31,30.8,50.0,777.0
padukka,2023-01-01,29.7,56.0,759.0
padukka,2023-01-02,29.5,60.0,845.0
padukka,2023-01-03,30.0,54.0,735.0
padukka,2023-01-04,30.5,53.0,875.0
padukka,2023-01-05,31.0,54.0,813.0
padukka,2023-01-06,30.3,65.0,667.0
padukka,2023-01-07,29.9,69.0,857.0
padukka,2023-01-08,29.9,64.0,677.0
padukka,2023-01-09,30.6,54.0,749.0
padukka,2023-01-10,29.5,60.0,895.0
padukka,2023-01-11,29.8,57.0,903.0
padukka,2023-01-12,29.7,54.0,644.0
padukka,2023-01-13,30.0,55.0,762.0
padukka,2023-01-14,31.1,50.0,595.0
padukka,2023-01-15,29.8,65.0,720.0
padukka,2023-01-16,29.5,68.0,816.0
padukka,2023-01-17,29.0,72.0,826.0
padukka,2023-01-18,29.5,66.0,689.0
padukka,2023-01-19,29.5,52.0,857.0
padukka,2023-01-20,29.8,54.0,676.0
padukka,2023-01-21,27.5,67.0,646.0
padukka,2023-01-22,28.5,66.0,864.0
padukka,2023-01-23,29.8,63.0,727.0
padukka,2023-01-24,29.7,69.0,754.0
padukka,2023-01-25,29.7,60.0,865.0
padukka,2023-01-26,29.0,68.0,693.0
padukka,2023-01-27,29.5,63.0,761.0
padukka,2023-01-28,30.2,53.0,797.0
padukka,2023-01-29,30.1,53.0,844.0
padukka,2023-01-30,30.2,58.0,831.0
padukka,2023-01-31,27.9,71.0,555.0
padukka,2023-02-01,28.6,72.0,658.0
padukka,2023-02-02,28.4,76.0,669.0
padukka,2023-02-03,27.2,79.0,411.0
padukka,2023-02-04,28.9,76.0,798.0
padukka,2023-02-05,30.8,66.0,799.0
padukka,2023-02-06,28.9,71.0,638.0
padukka,2023-02-07,29.1,71.0,702.0
padukka,2023-02-08,32.0,54.0,799.0
padukka,2023-02-09,31.1,54.0,851.0
padukka,2023-02-10,29.5,67.0,804.0
padukka,2023-02-11,29.7,63.0,836.0
padukka,2023-02-12,31.0,59.0,866.0
padukka,2023-02-13,30.0,64.0,884.0
padukka,2023-02-14,29.4,69.0,793.0
padukka,2023-02-15,31.5,42.0,904.0
padukka,2023-02-16,31.4,50.0,737.0
padukka,2023-02-17,32.4,44.0,898.0
padukka,2023-02-18,32.4,50.0,662.0
padukka,2023-02-19,30.9,65.0,907.0
padukka,2023-02-20,30.1,69.0,865.0
padukka,2023-02-21,30.6,70.0,913.0
padukka,2023-02-22,30.8,52.0,891.0
padukka,2023-02-23,30.0,60.0,891.0
padukka,2023-02-24,30.0,66.0,777.0
padukka,2023-02-25,30.5,64.0,869.0
padukka,2023-02-26,30.1,47.0,941.0
padukka,2023-02-27,31.2,51.0,953.0
padukka,2023-02-28,30.3,67.0,861.0
padukka,2023-03-01,30.8,65.0,892.0
padukka,2023-03-02,31.7,53.0,876.0
padukka,2023-03-03,31.4,57.0,908.0
padukka,2023-03-04,30.5,68.0,899.0
padukka,2023-03-05,30.0,72.0,906.0
padukka,2023-03-06,30.8,64.0,898.0
padukka,2023-03-07,30.0,69.0,889.0
padukka,2023-03-08,31.3,59.0,948.0
padukka,2023-03-09,31.2,59.0,823.0
padukka,2023-03-10,29.5,71.0,628.0
padukka,2023-03-11,30.1,72.0,676.0
padukka,2023-03-12,31.8,62.0,900.0
padukka,2023-03-13,30.4,70.0,910.0
padukka,2023-03-14,30.1,70.0,882.0
padukka,2023-03-15,30.0,69.0,683.0
padukka,2023-03-16,30.7,70.0,962.0
padukka,2023-03-17,30.2,66.0,891.0
padukka,2023-03-18,31.0,62.0,859.0
padukka,2023-03-19,30.5,71.0,901.0
padukka,2023-03-20,28.7,76.0,779.0
padukka,2023-03-21,31.1,63.0,932.0
padukka,2023-03-22,30.1,69.0,804.0
padukka,2023-03-23,30.4,69.0,763.0
padukka,2023-03-24,31.1,60.0,911.0
padukka,2023-03-25,31.9,57.0,892.0
padukka,2023-03-26,30.8,63.0,863.0
padukka,2023-03-27,31.3,66.0,815.0
padukka,2023-03-28,31.9,62.0,943.0
padukka,2023-03-29,31.7,60.0,936.0
padukka,2023-03-30,30.9,63.0,877.0
padukka,2023-03-31,30.5,69.0,921.0
padukka,2023-04-01,31.6,60.0,932.0
padukka,2023-04-02,30.7,68.0,896.0
padukka,2023-04-03,31.6,63.0,932.0
padukka,2023-04-04,29.6,73.0,876.0
padukka,2023-04-05,31.9,62.0,1002.0
padukka,2023-04-06,31.5,61.0,895.0
padukka,2023-04-07,32.8,48.0,981.0
padukka,2023-04-08,30.0,70.0,916.0
padukka,2023-04-09,31.7,61.0,930.0
padukka,2023-04-10,31.9,57.0,938.0
padukka,2023-04-11,31.7,56.0,932.0
padukka,2023-04-12,32.5,58.0,960.0
padukka,2023-04-13,32.6,58.0,898.0
padukka,2023-04-14,32.0,62.0,908.0
padukka,2023-04-15,31.6,65.0,877.0
padukka,2023-04-16,32.0,63.0,924.0
padukka,2023-04-17,32.2,63.0,808.0
padukka,2023-04-18,32.4,59.0,912.0
padukka,2023-04-19,32.2,62.0,905.0
padukka,2023-04-20,31.8,64.0,908.0
padukka,2023-04-21,30.2,72.0,780.0
padukka,2023-04-22,31.3,67.0,842.0
padukka,2023-04-23,31.9,66.0,939.0
padukka,2023-04-24,31.8,66.0,820.0
padukka,2023-04-25,31.2,68.0,763.0
padukka,2023-04-26,31.4,67.0,863.0
padukka,2023-04-27,31.9,67.0,915.0
padukka,2023-04-28,32.1,64.0,959.0
padukka,2023-04-29,30.1,74.0,839.0
padukka,2023-04-30,30.2,70.0,721.0
padukka,2023-05-01,29.6,78.0,796.0
padukka,2023-05-02,28.9,76.0,495.0
padukka,2023-05-03,26.5,87.0,436.0
padukka,2023-05-04,30.9,74.0,903.0
padukka,2023-05-05,26.6,87.0,237.0
padukka,2023-05-06,30.4,72.0,820.0
padukka,2023-05-07,29.4,75.0,572.0
padukka,2023-05-08,29.5,76.0,521.0
padukka,2023-05-09,29.5,77.0,717.0
padukka,2023-05-10,30.0,72.0,740.0
padukka,2023-05-11,28.7,79.0,650.0
padukka,2023-05-12,29.5,76.0,828.0
padukka,2023-05-13,30.0,75.0,768.0
padukka,2023-05-14,28.2,82.0,442.0
padukka,2023-05-15,30.1,75.0,756.0
padukka,2023-05-16,31.0,72.0,814.0
padukka,2023-05-17,31.1,75.0,791.0
padukka,2023-05-18,30.7,69.0,843.0
padukka,2023-05-19,29.9,76.0,759.0
padukka,2023-05-20,29.5,76.0,815.0
padukka,2023-05-21,29.4,74.0,780.0
padukka,2023-05-22,29.7,73.0,818.0
padukka,2023-05-23,31.0,70.0,908.0
padukka,2023-05-24,30.9,68.0,882.0
padukka,2023-05-25,30.7,69.0,897.0
padukka,2023-05-26,30.6,73.0,835.0
padukka,2023-05-27,30.8,71.0,843.0
padukka,2023-05-28,29.8,75.0,523.0
padukka,2023-05-29,31.2,72.0,797.0
padukka,2023-05-30,29.9,75.0,871.0
padukka,2023-05-31,30.5,73.0,845.0
padukka,2023-06-01,29.6,74.0,583.0
padukka,2023-06-02,30.1,73.0,741.0
padukka,2023-06-03,30.4,74.0,718.0
padukka,2023-06-04,28.6,79.0,603.0
padukka,2023-06-05,28.9,76.0,703.0
padukka,2023-06-06,29.5,75.0,475.0
padukka,2023-06-07,29.5,74.0,731.0
padukka,2023-06-08,28.3,76.0,832.0
padukka,2023-06-09,29.4,76.0,625.0
padukka,2023-06-10,30.0,72.0,743.0
padukka,2023-06-11,29.0,80.0,715.0
padukka,2023-06-12,29.4,76.0,700.0
padukka,2023-06-13,27.9,84.0,438.0
padukka,2023-06-14,29.1,72.0,568.0
padukka,2023-06-15,29.9,76.0,734.0
padukka,2023-06-16,29.5,74.0,536.0
padukka,2023-06-17,29.4,75.0,719.0
padukka,2023-06-18,29.5,73.0,735.0
padukka,2023-06-19,29.5,72.0,702.0
padukka,2023-06-20,28.9,79.0,580.0
padukka,2023-06-21,27.6,84.0,522.0
padukka,2023-06-22,29.9,73.0,607.0
padukka,2023-06-23,29.2,77.0,761.0
padukka,2023-06-24,30.0,69.0,870.0
padukka,2023-06-25,28.6,77.0,731.0
padukka,2023-06-26,27.6,81.0,612.0
padukka,2023-06-27,29.0,75.0,770.0
padukka,2023-06-28,28.5,77.0,628.0
padukka,2023-06-29,28.6,76.0,762.0
padukka,2023-06-30,28.9,77.0,548.0
padukka,2023-07-01,28.0,79.0,611.0
padukka,2023-07-02,27.5,79.0,572.0
padukka,2023-07-03,29.1,77.0,792.0
padukka,2023-07-04,28.0,80.0,683.0
padukka,2023-07-05,26.5,86.0,301.0
padukka,2023-07-06,29.6,70.0,832.0
padukka,2023-07-07,28.5,72.0,601.0
padukka,2023-07-08,29.0,75.0,742.0
padukka,2023-07-09,29.5,71.0,826.0
padukka,2023-07-10,29.0,77.0,595.0
padukka,2023-07-11,29.8,73.0,850.0
padukka,2023-07-12,29.6,70.0,826.0
padukka,2023-07-13,28.6,78.0,716.0
padukka,2023-07-14,28.8,76.0,580.0
padukka,2023-07-15,29.2,69.0,800.0
padukka,2023-07-16,29.0,75.0,704.0
padukka,2023-07-17,29.1,75.0,655.0
padukka,2023-07-18,29.2,73.0,806.0
padukka,2023-07-19,29.8,68.0,808.0
padukka,2023-07-20,29.6,74.0,755.0
padukka,2023-07-21,30.0,69.0,896.0
padukka,2023-07-22,29.5,68.0,787.0
padukka,2023-07-23,28.9,76.0,716.0
padukka,2023-07-24,27.5,83.0,437.0
padukka,2023-07-25,28.8,78.0,715.0
padukka,2023-07-26,29.2,75.0,772.0
padukka,2023-07-27,29.2,72.0,740.0
padukka,2023-07-28,29.3,70.0,817.0
padukka,2023-07-29,29.7,69.0,890.0
padukka,2023-07-30,29.0,72.0,828.0
padukka,2023-07-31,28.9,72.0,814.0
padukka,2023-08-01,29.2,72.0,847.0
padukka,2023-08-02,29.4,70.0,888.0
padukka,2023-08-03,29.1,75.0,769.0
padukka,2023-08-04,29.4,72.0,885.0
padukka,2023-08-05,29.7,70.0,840.0
padukka,2023-08-06,29.7,71.0,790.0
padukka,2023-08-07,29.1,72.0,837.0
padukka,2023-08-08,29.1,72.0,717.0
padukka,2023-08-09,30.1,69.0,913.0
padukka,2023-08-10,29.9,69.0,933.0
padukka,2023-08-11,29.7,71.0,853.0
padukka,2023-08-12,28.4,79.0,646.0
padukka,2023-08-13,29.5,68.0,866.0
padukka,2023-08-14,29.2,69.0,850.0
padukka,2023-08-15,29.1,68.0,822.0
padukka,2023-08-16,29.5,68.0,921.0
padukka,2023-08-17,29.6,65.0,929.0
padukka,2023-08-18,29.1,69.0,862.0
padukka,2023-08-19,30.0,65.0,923.0
padukka,2023-08-20,30.0,67.0,917.0
padukka,2023-08-21,30.3,66.0,908.0
padukka,2023-08-22,30.3,70.0,867.0
padukka,2023-08-23,30.1,69.0,840.0
padukka,2023-08-24,30.4,64.0,942.0
padukka,2023-08-25,30.1,67.0,892.0
padukka,2023-08-26,30.4,69.0,845.0
padukka,2023-08-27,29.8,71.0,863.0
padukka,2023-08-28,30.2,71.0,921.0
padukka,2023-08-29,29.4,73.0,829.0
padukka,2023-08-30,29.0,73.0,795.0
padukka,2023-08-31,28.8,75.0,642.0
padukka,2023-09-01,27.9,79.0,428.0
padukka,2023-09-02,27.0,83.0,399.0
padukka,2023-09-03,27.8,80.0,773.0
padukka,2023-09-04,28.5,80.0,611.0
padukka,2023-09-05,26.9,85.0,448.0
padukka,2023-09-06,27.0,83.0,403.0
padukka,2023-09-07,27.1,80.0,447.0
padukka,2023-09-08,29.5,73.0,856.0
padukka,2023-09-09,29.2,73.0,781.0
padukka,2023-09-10,27.7,84.0,550.0
padukka,2023-09-11,27.1,81.0,479.0
padukka,2023-09-12,27.8,82.0,554.0
padukka,2023-09-13,28.0,81.0,577.0
padukka,2023-09-14,27.6,82.0,675.0
padukka,2023-09-15,30.0,66.0,905.0
padukka,2023-09-16,30.0,68.0,830.0
padukka,2023-09-17,29.6,71.0,740.0
padukka,2023-09-18,29.1,73.0,806.0
padukka,2023-09-19,28.1,77.0,569.0
padukka,2023-09-20,29.3,68.0,781.0
padukka,2023-09-21,30.5,66.0,936.0
padukka,2023-09-22,28.9,73.0,581.0
padukka,2023-09-23,29.5,69.0,879.0
padukka,2023-09-24,29.3,74.0,833.0
padukka,2023-09-25,29.7,72.0,811.0
padukka,2023-09-26,28.2,81.0,698.0
padukka,2023-09-27,27.2,83.0,496.0
padukka,2023-09-28,27.8,81.0,575.0
padukka,2023-09-29,28.4,77.0,891.0
padukka,2023-09-30,30.2,69.0,951.0
padukka,2023-10-01,29.1,73.0,653.0
padukka,2023-10-02,28.0,80.0,600.0
padukka,2023-10-03,27.8,82.0,528.0
padukka,2023-10-04,29.0,75.0,578.0
padukka,2023-10-05,27.6,81.0,504.0
padukka,2023-10-06,29.0,76.0,867.0
padukka,2023-10-07,29.4,74.0,878.0
padukka,2023-10-08,30.2,72.0,840.0
padukka,2023-10-09,30.6,69.0,875.0
padukka,2023-10-10,30.4,71.0,875.0
padukka,2023-10-11,28.0,81.0,692.0
padukka,2023-10-12,28.0,79.0,656.0
padukka,2023-10-13,29.0,77.0,887.0
padukka,2023-10-14,29.4,76.0,816.0
padukka,2023-10-15,27.1,78.0,277.0
padukka,2023-10-16,30.4,61.0,970.0
padukka,2023-10-17,29.1,75.0,767.0
padukka,2023-10-18,25.8,88.0,373.0
padukka,2023-10-19,26.0,87.0,352.0
padukka,2023-10-20,28.9,73.0,649.0
padukka,2023-10-21,29.0,77.0,781.0
padukka,2023-10-22,30.0,71.0,896.0
padukka,2023-10-23,27.8,80.0,680.0
padukka,2023-10-24,30.6,60.0,886.0
padukka,2023-10-25,30.8,68.0,920.0
padukka,2023-10-26,30.5,68.0,707.0
padukka,2023-10-27,31.3,57.0,918.0
padukka,2023-10-28,30.1,70.0,828.0
padukka,2023-10-29,30.4,67.0,878.0
padukka,2023-10-30,30.4,68.0,873.0
padukka,2023-10-31,31.0,67.0,904.0
padukka,2023-11-01,30.2,71.0,803.0
padukka,2023-11-02,28.5,79.0,695.0
padukka,2023-11-03,30.0,72.0,837.0
padukka,2023-11-04,29.9,73.0,852.0
padukka,2023-11-05,30.2,70.0,883.0
padukka,2023-11-06,30.1,72.0,794.0
padukka,2023-11-07,30.6,69.0,833.0
padukka,2023-11-08,30.1,70.0,848.0
padukka,2023-11-09,29.4,73.0,758.0
padukka,2023-11-10,29.4,75.0,754.0
padukka,2023-11-11,30.5,72.0,825.0
padukka,2023-11-12,30.1,70.0,811.0
padukka,2023-11-13,30.0,71.0,831.0
padukka,2023-11-14,25.6,88.0,227.0
padukka,2023-11-15,28.8,77.0,610.0
padukka,2023-11-16,30.3,74.0,857.0
padukka,2023-11-17,30.0,75.0,788.0
padukka,2023-11-18,29.3,76.0,701.0
padukka,2023-11-19,28.8,76.0,679.0
padukka,2023-11-20,30.4,71.0,837.0
padukka,2023-11-21,30.7,73.0,784.0
padukka,2023-11-22,29.0,79.0,671.0
padukka,2023-11-23,29.6,76.0,749.0
padukka,2023-11-24,30.4,70.0,807.0
padukka,2023-11-25,30.6,64.0,847.0
padukka,2023-11-26,30.7,62.0,769.0
padukka,2023-11-27,30.8,65.0,784.0
padukka,2023-11-28,28.9,74.0,627.0
padukka,2023-11-29,29.9,71.0,745.0
padukka,2023-11-30,29.0,78.0,696.0
padukka,2023-12-01,29.1,74.0,662.0
padukka,2023-12-02,27.5,82.0,415.0
padukka,2023-12-03,28.0,79.0,640.0
padukka,2023-12-04,26.2,88.0,272.0
padukka,2023-12-05,28.1,82.0,577.0
padukka,2023-12-06,28.7,75.0,455.0
padukka,2023-12-07,29.9,75.0,763.0
padukka,2023-12-08,30.1,70.0,774.0
padukka,2023-12-09,29.6,74.0,768.0
padukka,2023-12-10,29.8,72.0,674.0
padukka,2023-12-11,30.5,66.0,818.0
padukka,2023-12-12,30.2,70.0,803.0
padukka,2023-12-13,30.7,68.0,787.0
padukka,2023-12-14,30.0,72.0,753.0
padukka,2023-12-15,29.5,75.0,703.0
padukka,2023-12-16,28.0,78.0,537.0
padukka,2023-12-17,30.6,71.0,785.0
padukka,2023-12-18,30.2,72.0,779.0
padukka,2023-12-19,30.5,72.0,807.0
padukka,2023-12-20,30.2,73.0,668.0
padukka,2023-12-21,30.2,68.0,888.0
padukka,2023-12-22,30.8,63.0,703.0
padukka,2023-12-23,30.2,70.0,681.0
padukka,2023-12-24,31.0,67.0,773.0
padukka,2023-12-25,31.7,55.0,693.0
padukka,2023-12-26,31.8,57.0,804.0
padukka,2023-12-27,30.5,68.0,710.0
padukka,2023-12-28,29.6,75.0,638.0
padukka,2023-12-29,27.6,82.0,429.0
padukka,2023-12-30,30.6,67.0,783.0
padukka,2023-12-31,30.9,65.0,779.0
padukka,2024-01-01,28.8,76.0,442.0
padukka,2024-01-02,29.5,74.0,655.0
padukka,2024-01-03,30.7,66.0,721.0
padukka,2024-01-04,30.6,65.0,799.0
padukka,2024-01-05,31.8,62.0,820.0
padukka,2024-01-06,30.3,72.0,846.0
